	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"703"	"14.02.1921 00:00"	""	4771,8	10	3140,0	0	""	""	6,50		0,65				1,17				"skala ændret af mex"
"704"	"11.11.1920 00:00"	""	4748,9	10	1010,0	0	""	""	6,35		0,42				0,63				"skala ændret af mex"
"705"	"10.08.1920 08:45"	""	4755,4	10	1543,0	0	""	""	6,45		0,49				0,75				"Grødeskæring - se vandstandsbog, skala ændret af mex"
"706"	"28.05.1920 11:00"	""	4753,0	10	1055,0	0	""	""	6,40		0,24				0,61				"skala ændret af mex"
"707"	"11.05.1920 00:00"	""	4766,5	10	2500,0	0	""	""	6,50		0,39				0,93				"skala ændret af mex"
"708"	"10.03.1920 00:00"	""	4756,1	10	2349,0	0	"1"	""			0,51				1,17				"skala ændret af mex"
"709"	"24.04.1919 09:00"	""	4768,3	10	2455,0	0	""	""	6,50		0,55				1,14				"skala ændret af mex"
"710"	"16.11.1918 09:15"	""	4761,4	10	2450,0	0	""	""	6,65		0,60				1,12				"skala ændret af mex"
"711"	"26.07.1918 17:15"	""	4770,0	10	2870,0	0	""	""	6,60		0,68				1,07				"Meget drivende grøde under måling, Skala ændret af mex fra ""
"712"	"28.04.1918 09:50"	""	4758,6	10	1760,0	0	""	""	6,40		0,44				1,05				"Vandstandsbrædt hævet 11 cm, Skala ændret af mex fra "15" ti"
"713"	"06.12.1917 08:00"	""	4805,7	10	5310,0	0	""	""	7,50		0,90				1,29				"Skala ændret af mex fra "15" til "10"."
"714"	"27.08.1917 17:30"	""	4767,8	10	1380,0	0	""	""	7,00		0,51				0,67				"skala ændret af mex fra "0" til "10""
"715"	"22.05.1917 09:40"	""	4754,9	10	1000,0	0	""	""	7,50		0,39				0,78				"skala ændret af mex fra "0" til "10""
